지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),월합강수량(00~24h만)(mm)
271,봉화,2020-12,-3.4,3.3,-9.3,4.8
271,봉화,2021-01,-4.5,1.9,-10.6,12.3
271,봉화,2021-02,.3,7.2,-6.1,11.6
271,봉화,2021-03,5.9,12.2,-.3,97.6
271,봉화,2021-04,9.7,16.5,2.8,92.3
271,봉화,2021-05,13,19.1,7.1,191.6
271,봉화,2021-06,18.1,23.5,13.4,70.7
271,봉화,2021-07,22.2,27.7,17.7,176.9
271,봉화,2021-08,20.7,25.3,17.3,228.2
271,봉화,2021-09,17.3,22.2,12.7,159.6
271,봉화,2021-10,11.3,18.1,6.4,41.6
271,봉화,2021-11,5.6,12.9,.2,43.9
271,봉화,2021-12,.2,6.6,-5.3,2.8
271,봉화,2022-01,-2.5,4.4,-9,1
271,봉화,2022-02,-2,4.8,-8.6,2.5
271,봉화,2022-03,5.8,12.4,-.5,98.3
271,봉화,2022-04,11.8,19.6,4,32
271,봉화,2022-05,16,23.7,7.8,5.7
271,봉화,2022-06,20.6,26.2,15.1,138.5
271,봉화,2022-07,23.9,28.7,20.1,157.5
271,봉화,2022-08,22.7,26.9,19.4,370.4
271,봉화,2022-09,18.4,24.5,13.1,34.3
271,봉화,2022-10,11.3,18.2,5.7,83.2
271,봉화,2022-11,6.8,15.2,.6,78.7
271,봉화,2022-12,-3.6,2.5,-9,12.2
271,봉화,2023-01,-2.4,4,-8.1,24.2
271,봉화,2023-02,1.2,8.1,-4.5,6.7
271,봉화,2023-03,7.4,15.9,-.2,31.1
271,봉화,2023-04,10.9,17.7,3.7,59.9
271,봉화,2023-05,15.8,22.6,8.8,145
271,봉화,2023-06,20.4,26.7,15,301.6
271,봉화,2023-07,23.5,28.2,20.2,551.9
271,봉화,2023-08,24.4,29.4,20.6,361.6
271,봉화,2023-09,20.3,25.3,16.6,187.3
271,봉화,2023-10,11.4,19.1,5.8,24.3
271,봉화,2023-11,5.6,12,0,34.5
271,봉화,2023-12,.2,6.2,-5.1,100.6
271,봉화,2024-01,-.5,5,-5.2,12
271,봉화,2024-02,2.5,7.3,-1.7,53.7
271,봉화,2024-03,5.2,11.3,-.8,46.5
271,봉화,2024-04,13.4,20.3,6.8,45.3
271,봉화,2024-05,15.7,22.9,8.5,109
271,봉화,2024-06,20.8,27.6,14.3,124.3
271,봉화,2024-07,24.9,28.8,21.6,437.7
271,봉화,2024-08,25.7,31.4,21.4,87.9
271,봉화,2024-09,22.6,28.1,18.3,186
271,봉화,2024-10,14.4,20.4,9.7,105.7
271,봉화,2024-11,8.2,14.6,2.7,30.6
271,봉화,2024-12,.8,6.2,-4.5,3
272,영주,2020-01,1.4,6.2,-3.1,67.6
272,영주,2020-02,2.1,7.6,-3.5,62.1
272,영주,2020-03,7.2,13.7,.4,16.1
272,영주,2020-04,10.3,16.9,2.9,26.2
272,영주,2020-05,17.1,23,11.4,147.2
272,영주,2020-06,22.5,28.2,17.1,142.3
272,영주,2020-07,21.7,25.6,18.4,445.9
272,영주,2020-08,25,29.6,21.7,437.1
272,영주,2020-09,18.7,24.2,14.1,108.3
272,영주,2020-10,12.1,19.1,5.7,1.2
272,영주,2020-11,6.9,12.7,1.3,40.1
272,영주,2020-12,-1.2,3.9,-6.4,5.8
272,영주,2021-01,-3,2.7,-8.5,11.4
272,영주,2021-02,1.9,8.2,-4.1,8.2
272,영주,2021-03,8,14.1,1.9,144.2
272,영주,2021-04,12.3,18.7,5.5,118.8
272,영주,2021-05,15.5,21.2,9.9,153.3
272,영주,2021-06,20.9,26.4,16,74.2
272,영주,2021-07,25,30.7,20.5,272.6
272,영주,2021-08,23.2,28.2,19.6,270.3
272,영주,2021-09,19.4,24.8,14.8,199.9
272,영주,2021-10,13.3,20,8,43.5
272,영주,2021-11,6.6,12.9,1.2,47.7
272,영주,2021-12,.4,6,-5.2,2.4
272,영주,2022-01,-2.1,3.5,-8.4,1.1
272,영주,2022-02,-1.3,4.3,-6.6,2.7
272,영주,2022-03,6.7,12.8,.3,124.3
272,영주,2022-04,13.4,20.7,5.6,51.3
272,영주,2022-05,17.7,24.8,10.4,3.8
272,영주,2022-06,21.7,27.4,16.4,134.7
272,영주,2022-07,25.1,29.8,21.5,201.7
272,영주,2022-08,23.8,28,20.4,362.3
272,영주,2022-09,19.2,25.8,14.3,76.1
272,영주,2022-10,12.4,19,6.2,58.3
272,영주,2022-11,7.8,15.1,1.3,55.8
272,영주,2022-12,-3,1.7,-8,11.7
272,영주,2023-01,-2.1,3.2,-7.3,30
272,영주,2023-02,1.7,7.9,-4.2,9
272,영주,2023-03,8.7,16.5,.7,31.8
272,영주,2023-04,11.9,18.6,4.8,93.5
272,영주,2023-05,17.1,23.7,10.2,160.2
272,영주,2023-06,21.6,27.1,16.6,483.2
272,영주,2023-07,24.5,29,21,616.7
272,영주,2023-08,25.3,30.5,21.6,318.2
272,영주,2023-09,21.2,26.3,17.1,270.9
272,영주,2023-10,12.5,19.8,6.2,30.2
272,영주,2023-11,6,11.9,.5,67.9
272,영주,2023-12,.2,5.4,-4.8,104.5
272,영주,2024-01,-.7,3.8,-5.3,18.6
272,영주,2024-02,2.6,7.4,-1.7,91.8
272,영주,2024-03,6.2,11.8,.4,53.9
272,영주,2024-04,14.7,21.4,8.1,55.8
272,영주,2024-05,17.1,23.9,10.2,129
272,영주,2024-06,22.4,28.4,16.2,130.3
272,영주,2024-07,25.3,29.2,22,403
272,영주,2024-08,26.5,32.4,22,66.8
272,영주,2024-09,23,28.5,18.7,277
272,영주,2024-10,14.4,20.2,9.5,138
272,영주,2024-11,8.3,14.4,2.8,32.4
272,영주,2024-12,.6,4.8,-3.7,2.6
273,문경,2020-01,2,6.5,-2.2,61.5
273,문경,2020-02,2.5,8,-2.5,71.8
273,문경,2020-03,7.6,14.3,.9,15.4
273,문경,2020-04,10.9,17.6,4.2,28.7
273,문경,2020-05,17.4,23.5,11.5,129.3
273,문경,2020-06,22.8,28.4,17.6,175.9
273,문경,2020-07,21.9,25.7,19,595.7
273,문경,2020-08,25.7,30.2,22.5,454.4
273,문경,2020-09,19,24.5,14.8,118.4
273,문경,2020-10,12.8,19.4,6.9,1.7
273,문경,2020-11,7.5,12.9,2.4,38.4
273,문경,2020-12,-.5,4.9,-5.2,3.2
273,문경,2021-01,-2.2,3.4,-7.4,13.4
273,문경,2021-02,2.7,8.9,-3.3,10.7
273,문경,2021-03,8.5,14.4,2.5,107.1
273,문경,2021-04,12.9,19.1,6.5,90.8
273,문경,2021-05,15.9,21.6,10.2,178.4
273,문경,2021-06,21.3,26.8,16.6,86.5
273,문경,2021-07,25.3,30.7,21.2,332.7
273,문경,2021-08,23.6,28.4,20.3,272.8
273,문경,2021-09,19.9,25.1,16,199.2
273,문경,2021-10,14,20.3,9.1,36.7
273,문경,2021-11,7.5,13.5,2.4,36.5
273,문경,2021-12,1.1,6.5,-4.1,2.5
273,문경,2022-01,-1.2,4.2,-6.5,3
273,문경,2022-02,-.6,4.8,-5.8,1.9
273,문경,2022-03,7.4,13.5,1.3,133.6
273,문경,2022-04,14.2,21.3,6.8,68.3
273,문경,2022-05,18.4,25.2,11,5
273,문경,2022-06,22.1,27.9,17,95.9
273,문경,2022-07,25.6,30.3,21.9,216.5
273,문경,2022-08,24.5,28.7,21.2,338.6
273,문경,2022-09,19.9,25.9,15.3,78.1
273,문경,2022-10,13,19.5,7.7,59
273,문경,2022-11,8.5,15.5,2.4,31.6
273,문경,2022-12,-2.2,2.6,-6.9,10.3
273,문경,2023-01,-1.4,4.1,-6.6,30.9
273,문경,2023-02,2.4,8.2,-3.1,7
273,문경,2023-03,9.8,17.3,2.1,31.7
273,문경,2023-04,12.6,19.3,5.8,63.4
273,문경,2023-05,17.8,24.1,11.3,173.7
273,문경,2023-06,22.4,28,17.4,231
273,문경,2023-07,25.1,29.7,21.8,728.1
273,문경,2023-08,26,30.9,22.3,264.1
273,문경,2023-09,21.7,26.6,18,259.5
273,문경,2023-10,13.7,20.7,7.8,8.3
273,문경,2023-11,6.9,12.7,1.4,36.4
273,문경,2023-12,1.2,5.9,-3.3,108.6
273,문경,2024-01,0,4.5,-4.3,25.2
273,문경,2024-02,3.3,7.8,-.7,109.3
273,문경,2024-03,6.6,12.4,.7,57.4
273,문경,2024-04,15.4,21.7,9.1,75.6
273,문경,2024-05,17.6,24.4,10.9,151.9
273,문경,2024-06,22.9,29,17,116.1
273,문경,2024-07,25.8,29.8,22.6,435.5
273,문경,2024-08,27.1,32.6,22.8,95.9
273,문경,2024-09,23.6,29.1,19.7,190.8
273,문경,2024-10,14.8,20.4,10.4,100.8
273,문경,2024-11,8.8,14.7,3.7,37
273,문경,2024-12,1.3,5.8,-3,4.5
276,청송군,2020-01,.7,6.6,-4.1,95.2
276,청송군,2020-02,1.7,8.4,-4.3,54.1
276,청송군,2020-03,6.5,14.4,-.9,14.5
276,청송군,2020-04,9.5,17.5,1.7,39.5
276,청송군,2020-05,16.7,23.9,10,50.5
276,청송군,2020-06,21.9,29.3,15.2,117.1
276,청송군,2020-07,21.2,26.1,17.6,389.6
276,청송군,2020-08,25.7,31.6,21.9,249.2
276,청송군,2020-09,18.5,24.7,14,221.5
276,청송군,2020-10,11.6,20,5.7,4.5
276,청송군,2020-11,6.4,14,-.1,48.1
276,청송군,2020-12,-2.4,5,-8.7,2
276,청송군,2021-01,-3.1,4,-9.6,8.6
276,청송군,2021-02,1.4,9.3,-5.7,13
276,청송군,2021-03,6.9,14.3,-.2,96.5
276,청송군,2021-04,11.1,19.1,3.4,74.2
276,청송군,2021-05,15.1,22.3,8.4,125.4
276,청송군,2021-06,20.5,26.9,15,70.1
276,청송군,2021-07,24.8,31.1,20.1,155.6
276,청송군,2021-08,23.8,28.9,20.2,195.4
276,청송군,2021-09,19.7,25.1,15.7,142.7
276,청송군,2021-10,13.1,21.1,8.2,59.9
276,청송군,2021-11,5.5,14.1,-.4,39
276,청송군,2021-12,-.3,7.2,-6.4,7.3
276,청송군,2022-01,-3.2,4.8,-10.5,
276,청송군,2022-02,-2.2,5.5,-9.2,1.6
276,청송군,2022-03,5.9,13.8,-1.5,51.2
276,청송군,2022-04,12.2,20.8,3.6,30.7
276,청송군,2022-05,16.9,26.1,7.8,6.4
276,청송군,2022-06,21.9,28.5,15.7,80.2
276,청송군,2022-07,25.4,31.3,20.8,86.5
276,청송군,2022-08,24.3,29.8,20.1,229.4
276,청송군,2022-09,19.1,25.8,13.8,48.7
276,청송군,2022-10,11.6,20,5.5,32.6
276,청송군,2022-11,6.8,16.7,-.5,66.3
276,청송군,2022-12,-3.7,3,-9.5,4.9
276,청송군,2023-01,-3.2,4.6,-10,18.2
276,청송군,2023-02,.5,8.9,-6.4,5.7
276,청송군,2023-03,7.7,17.5,-.9,41.8
276,청송군,2023-04,11.3,19.4,3.2,41.4
276,청송군,2023-05,16.5,24.5,9,158.7
276,청송군,2023-06,21.5,28.8,15.5,168.2
276,청송군,2023-07,24.9,31,20.6,367
276,청송군,2023-08,25.9,31.7,21.6,314.5
276,청송군,2023-09,21.4,27,17.7,228.1
276,청송군,2023-10,12,20.8,6.1,7.4
276,청송군,2023-11,5.6,13.2,-1.1,27.3
276,청송군,2023-12,0,6.8,-5.9,103.9
276,청송군,2024-01,-1.1,5.2,-6.7,20.1
276,청송군,2024-02,2.1,8.2,-2.7,70.2
276,청송군,2024-03,5.4,12.5,-1.5,62.7
276,청송군,2024-04,13.4,21.6,6.2,50.7
276,청송군,2024-05,16.2,24.6,7.9,125.6
276,청송군,2024-06,21.7,29.8,14.5,67.3
276,청송군,2024-07,25.9,30.9,21.9,223.8
276,청송군,2024-08,27.1,34.4,21.8,19.1
276,청송군,2024-09,23.3,29.8,18.7,223.7
276,청송군,2024-10,14.5,21.1,9.9,51.5
276,청송군,2024-11,7.5,15.3,2.2,32.4
276,청송군,2024-12,-.4,6.2,-6.2,1.6
277,영덕,2020-01,4.2,8.8,.7,118.4
277,영덕,2020-02,4.7,10,.1,51.6
277,영덕,2020-03,8.4,14.4,2.7,14.3
277,영덕,2020-04,11.5,18.2,5.5,40
277,영덕,2020-05,17.2,22.3,12.4,56.1
277,영덕,2020-06,22.1,27.6,17.4,165.6
277,영덕,2020-07,21,24.8,18.3,507.5
277,영덕,2020-08,26.2,30.8,22.8,123.3
277,영덕,2020-09,19.6,24.4,16.1,205.7
277,영덕,2020-10,14.5,20.5,9.8,1.5
277,영덕,2020-11,10.1,15.2,5.5,24.6
277,영덕,2020-12,2.6,7.4,-2.2,.2
277,영덕,2021-01,.6,5.8,-4.4,8.1
277,영덕,2021-02,4.9,10.8,-1,8.4
277,영덕,2021-03,9.2,14.9,3.7,73.9
277,영덕,2021-04,12.2,18.1,6.6,68.6
277,영덕,2021-05,16.2,21.8,11.1,130.7
277,영덕,2021-06,20.4,25.1,16.3,58.6
277,영덕,2021-07,24.7,29.4,21.1,139.2
277,영덕,2021-08,23.8,27.8,20.8,456.7
277,영덕,2021-09,20.6,24.9,17.2,159.5
277,영덕,2021-10,15.4,21.1,11.1,148.1
277,영덕,2021-11,9.9,15.5,5.3,35.2
277,영덕,2021-12,3.7,8.8,-1.2,0
277,영덕,2022-01,1.2,6.5,-3.1,3.3
277,영덕,2022-02,1.3,6.9,-3.6,4.4
277,영덕,2022-03,8.3,14.2,2.8,79.6
277,영덕,2022-04,14.2,20.3,7.9,35.6
277,영덕,2022-05,18.4,25.1,11.8,5.4
277,영덕,2022-06,22,27.2,17.6,54
277,영덕,2022-07,24.7,29.6,21.5,115.6
277,영덕,2022-08,24.7,29.3,21.1,124.7
277,영덕,2022-09,20,24.9,16,141.5
277,영덕,2022-10,14.4,20,9.9,62.8
277,영덕,2022-11,11.4,17.5,6.1,172.2
277,영덕,2022-12,.7,5.3,-3.4,3.1
277,영덕,2023-01,1.5,6.6,-3,22.9
277,영덕,2023-02,4.2,9.7,-.8,45.3
277,영덕,2023-03,10.2,16.6,4.3,30.6
277,영덕,2023-04,13.3,19.2,7.4,37.3
277,영덕,2023-05,17.2,22.4,11.6,115.5
277,영덕,2023-06,21.7,26.8,17.5,113.4
277,영덕,2023-07,24.8,29.2,21.4,260.3
277,영덕,2023-08,25.3,29.2,22.2,216.6
277,영덕,2023-09,21.9,25.6,18.8,232.6
277,영덕,2023-10,15.3,21,10.3,9.9
277,영덕,2023-11,9.6,14.7,4.7,9.1
277,영덕,2023-12,3.7,8.3,-.7,135.2
277,영덕,2024-01,2.4,6.6,-1.9,20.6
277,영덕,2024-02,4.7,8.9,.9,117.7
277,영덕,2024-03,7.1,12,1.9,55.4
277,영덕,2024-04,14.2,19.6,9.3,66.6
277,영덕,2024-05,17.3,23.6,10.9,87.4
277,영덕,2024-06,22.1,28,17.1,71.9
277,영덕,2024-07,26.2,30.1,23.1,121.6
277,영덕,2024-08,27.1,32.9,23.1,28.9
277,영덕,2024-09,23.2,28.2,19.6,128.8
277,영덕,2024-10,16.3,21.2,12.4,119.2
277,영덕,2024-11,10.8,15.8,6.5,30.3
277,영덕,2024-12,3.3,7.9,-1.1,0
278,의성,2020-01,1.2,8.2,-4,58.9
278,의성,2020-02,2.1,9.5,-4.3,54.8
278,의성,2020-03,7.2,15.6,-1,17.1
278,의성,2020-04,10.3,19,1.6,35.2
278,의성,2020-05,17.7,25,10.6,54.9
278,의성,2020-06,23.1,30.1,16.6,144.3
278,의성,2020-07,22.5,26.9,19,373.8
278,의성,2020-08,26.8,32,23,222.3
278,의성,2020-09,19.5,25.8,14.7,116.5
278,의성,2020-10,12.3,20.8,5.5,4.6
278,의성,2020-11,6.5,14.7,-.3,45.1
278,의성,2020-12,-2.2,6.3,-8.6,1.4
278,의성,2021-01,-2.9,5.1,-9.9,8.6
278,의성,2021-02,1.9,10.5,-5.6,14.6
278,의성,2021-03,8,15.6,.9,100.4
278,의성,2021-04,12.7,20.8,4.6,72.4
278,의성,2021-05,16.2,23.3,9.3,121.2
278,의성,2021-06,21.7,28.2,16.2,62.6
278,의성,2021-07,25.8,32.4,20.8,134.5
278,의성,2021-08,24.5,29.9,21.1,220.9
278,의성,2021-09,20.5,26.2,16.1,125.9
278,의성,2021-10,13.8,21.7,8.5,54.2
278,의성,2021-11,6.2,14.9,.1,46.3
278,의성,2021-12,.1,8.1,-6.2,.1
278,의성,2022-01,-2.7,5.7,-9.7,.5
278,의성,2022-02,-1.2,6.7,-8.8,.3
278,의성,2022-03,7.1,14.9,-.4,51.5
278,의성,2022-04,13.4,22.2,5,34
278,의성,2022-05,18.1,26.8,9.1,5.4
278,의성,2022-06,23,29.3,16.9,73.5
278,의성,2022-07,26.4,32.1,21.9,109.5
278,의성,2022-08,25.2,30.2,21.2,203.3
278,의성,2022-09,20.2,27.1,14.7,38.3
278,의성,2022-10,12.8,20.9,6.3,35.2
278,의성,2022-11,7.5,17,.4,58
278,의성,2022-12,-3.4,4,-9.4,5.6
278,의성,2023-01,-2.7,5.6,-9.5,19.6
278,의성,2023-02,1.3,9.6,-5.7,4.4
278,의성,2023-03,8.8,18.4,.1,35.3
278,의성,2023-04,12.6,20.6,4.6,40.4
278,의성,2023-05,17.8,25.3,10.2,152.8
278,의성,2023-06,22.5,29.5,16.7,206.6
278,의성,2023-07,25.7,31.2,21.8,457.6
278,의성,2023-08,26.9,32.5,22.6,321.6
278,의성,2023-09,22.3,27.8,18.4,222.4
278,의성,2023-10,13,21.6,6.8,6.8
278,의성,2023-11,6.2,13.9,-.4,26.4
278,의성,2023-12,.5,7.8,-5.2,81.5
278,의성,2024-01,-.6,6.2,-6.1,17.6
278,의성,2024-02,3.4,9.5,-1.5,52.6
278,의성,2024-03,6.3,13.5,-.5,55.3
278,의성,2024-04,14.8,22.6,7.6,48
278,의성,2024-05,17.5,25.6,9.7,94.7
278,의성,2024-06,23,30.5,16.1,66.6
278,의성,2024-07,26.7,31.4,22.9,290.5
278,의성,2024-08,27.9,34.9,22.6,69.6
278,의성,2024-09,24.6,30.9,19.9,199.4
278,의성,2024-10,15.3,21.7,10.4,48.5
278,의성,2024-11,8.3,16.1,2.2,25.6
278,의성,2024-12,0,7.3,-6.3,1.6
279,구미,2020-01,3.3,8,-.5,61
279,구미,2020-02,4.3,10.1,-.7,56.5
279,구미,2020-03,9.1,15.9,2.8,19.9
279,구미,2020-04,12.4,19.3,5.7,36.4
279,구미,2020-05,19.1,25.3,13.4,67.4
279,구미,2020-06,24.1,29.8,19,198.1
279,구미,2020-07,23,27,20,434
279,구미,2020-08,27.3,31.8,23.7,401
279,구미,2020-09,20.3,25.6,16.1,152.5
279,구미,2020-10,14.3,21,8.7,6
279,구미,2020-11,8.7,14.9,3.5,34.2
279,구미,2020-12,.9,7,-3.9,2.5
279,구미,2021-01,-.4,5.5,-5.5,9.8
279,구미,2021-02,3.9,10.9,-1.9,14.7
279,구미,2021-03,9.8,16,4,89.7
279,구미,2021-04,14.5,21.1,8.1,46.9
279,구미,2021-05,17.7,23.9,12.1,121.3
279,구미,2021-06,23.2,28.6,18.3,44.2
279,구미,2021-07,26.5,32.1,22.1,259.7
279,구미,2021-08,24.9,29.8,21.6,290
279,구미,2021-09,21.2,26.1,17.5,115.9
279,구미,2021-10,15.2,21.8,10.4,50
279,구미,2021-11,8.5,15.2,3.3,55.7
279,구미,2021-12,2.3,8.6,-2.8,.1
279,구미,2022-01,.3,6.2,-4.8,.9
279,구미,2022-02,1.2,7.2,-4.1,.3
279,구미,2022-03,9.1,15.5,3,42.2
279,구미,2022-04,15.2,22.5,8,42.3
279,구미,2022-05,19.9,27,12.7,8.2
279,구미,2022-06,23.6,29.5,18.8,122.9
279,구미,2022-07,27,32,23.1,113.3
279,구미,2022-08,25.7,30.1,22.3,229.2
279,구미,2022-09,21,26.7,16.7,141.4
279,구미,2022-10,14.5,21,9,32
279,구미,2022-11,9.4,16.9,3.7,55
279,구미,2022-12,-.4,5,-4.9,5.2
279,구미,2023-01,-.2,6,-5.3,21.5
279,구미,2023-02,3.4,9.8,-1.9,10
279,구미,2023-03,10.9,18.4,3.8,27.5
279,구미,2023-04,14.1,21,7.5,44.9
279,구미,2023-05,19.2,25.2,13.1,161.1
279,구미,2023-06,23.7,29.4,18.7,164.3
279,구미,2023-07,25.9,30.7,22.4,481.3
279,구미,2023-08,27,32,23.4,498.3
279,구미,2023-09,22.8,27.8,19.2,219
279,구미,2023-10,14.9,21.9,9.5,3.4
279,구미,2023-11,8,14,2.7,40.5
279,구미,2023-12,2.6,7.9,-1.9,100.8
279,구미,2024-01,1.5,6.7,-2.9,26.8
279,구미,2024-02,4.7,9.8,.7,77.6
279,구미,2024-03,8,14.1,2.3,71.5
279,구미,2024-04,16,22.6,10.1,63.3
279,구미,2024-05,18.9,25.9,12.3,72.1
279,구미,2024-06,24.3,30.4,18.5,63.5
279,구미,2024-07,27.1,31.2,23.5,299.4
279,구미,2024-08,28.7,34.4,24.1,63.1
279,구미,2024-09,25,30.3,21,168.3
279,구미,2024-10,15.8,21.3,11.7,56.4
279,구미,2024-11,9.6,15.9,4.6,31.2
279,구미,2024-12,2.8,8.2,-1.7,2.5
281,영천,2020-01,3.3,8.7,-1.1,101.3
281,영천,2020-02,4.2,10.4,-1.5,55.4
281,영천,2020-03,8.2,15,1.2,21.1
281,영천,2020-04,11.3,18.5,3.9,36.5
281,영천,2020-05,18,24.4,12,46.4
281,영천,2020-06,23,29.1,17.3,142
281,영천,2020-07,22,25.8,18.9,338.5
281,영천,2020-08,27,31.9,23.3,246.9
281,영천,2020-09,19.8,25,15.5,201.6
281,영천,2020-10,13.8,20.6,8.1,11.1
281,영천,2020-11,8.3,14.9,2.2,32.8
281,영천,2020-12,.6,7.1,-5.1,.9
281,영천,2021-01,-.5,5.6,-6.1,11.9
281,영천,2021-02,4.1,11,-2.3,15.5
281,영천,2021-03,8.9,15.3,2.4,99.7
281,영천,2021-04,13,19.8,6.5,66.5
281,영천,2021-05,16.8,23.2,10.8,93.7
281,영천,2021-06,21.7,27.2,16.9,28.7
281,영천,2021-07,25.4,30.8,21.1,271.4
281,영천,2021-08,24.5,29.1,21.1,272
281,영천,2021-09,20.8,25.4,17.1,120.4
281,영천,2021-10,14.8,21.8,9.5,63.7
281,영천,2021-11,7.9,15.5,2.1,50.6
281,영천,2021-12,1.9,8.5,-4,.1
281,영천,2022-01,-.3,6.5,-6.4,
281,영천,2022-02,.6,7.1,-5.2,0
281,영천,2022-03,8.2,15,1.6,39.7
281,영천,2022-04,14.2,21.4,6.5,41.4
281,영천,2022-05,19,26.6,11.1,2.1
281,영천,2022-06,22.8,28.1,17.9,129.6
281,영천,2022-07,25.7,30.5,21.9,106.1
281,영천,2022-08,25.5,29.8,21.6,181
281,영천,2022-09,20.3,25.8,15.7,102.3
281,영천,2022-10,14,20.9,7.9,22.9
281,영천,2022-11,9.3,17.4,2.6,45.1
281,영천,2022-12,-.5,5.2,-5.6,5.8
281,영천,2023-01,-.1,6.4,-5.8,18.3
281,영천,2023-02,3,10,-3.5,11.3
281,영천,2023-03,10.1,17.9,2.8,43.2
281,영천,2023-04,13.6,20.1,6.4,31.7
281,영천,2023-05,18,24.2,11.6,166.9
281,영천,2023-06,22.7,28.5,17.7,247.6
281,영천,2023-07,25.7,30.4,21.7,234.1
281,영천,2023-08,26.4,31.2,22.7,267.1
281,영천,2023-09,22.4,27,18.7,140.3
281,영천,2023-10,14.3,21.7,8.2,5.5
281,영천,2023-11,8,14.5,2.1,24.7
281,영천,2023-12,2.5,8.1,-3,105.3
281,영천,2024-01,1.4,6.9,-3.5,19.6
281,영천,2024-02,4.5,9.7,0,63.7
281,영천,2024-03,7.4,13.5,1.4,71.4
281,영천,2024-04,14.8,21.7,8.8,57
281,영천,2024-05,17.8,25.1,10.7,82.6
281,영천,2024-06,23,29.6,17.2,99
281,영천,2024-07,26.9,30.8,23.3,366.3
281,영천,2024-08,27.9,33.7,23.3,58.4
281,영천,2024-09,24.3,29.7,20.2,205.4
281,영천,2024-10,16.1,21.6,11.4,79.8
281,영천,2024-11,9.4,15.8,4.3,44.1
281,영천,2024-12,2.4,7.8,-2.6,.6
283,경주시,2020-01,3.9,8.8,-.3,161.6
283,경주시,2020-02,4.6,10.9,-.7,43.1
283,경주시,2020-03,8.7,15.7,2.1,24.5
283,경주시,2020-04,11.8,18.9,4.8,53.4
283,경주시,2020-05,18.5,25.2,12.9,39.9
283,경주시,2020-06,23.5,29.9,18.1,186
283,경주시,2020-07,22.4,26.4,19.5,381.5
283,경주시,2020-08,27.6,33.1,23.5,137.8
283,경주시,2020-09,20.2,25.6,16.2,314.5
283,경주시,2020-10,14.7,21.5,9.2,7.9
283,경주시,2020-11,9.2,15.6,3.3,19.6
283,경주시,2020-12,1.5,7.7,-3.9,1.8
283,경주시,2021-01,0,6.3,-5.6,19.3
283,경주시,2021-02,4.7,11.6,-1.7,20.2
283,경주시,2021-03,9.2,15.8,3.1,89.9
283,경주시,2021-04,13.1,19.9,6.6,45.2
283,경주시,2021-05,17.4,23.8,11.5,93.6
283,경주시,2021-06,22.3,27.5,17.7,30.1
283,경주시,2021-07,26.1,31.1,21.9,175.2
283,경주시,2021-08,25,29.9,21.7,359
283,경주시,2021-09,21.4,26,17.9,143.5
283,경주시,2021-10,15.7,22.5,10.6,93.4
283,경주시,2021-11,8.7,16.4,2.6,40.4
283,경주시,2021-12,2.6,9.5,-3.2,2.3
283,경주시,2022-01,.6,7.6,-5,.6
283,경주시,2022-02,1.2,7.7,-4.5,.9
283,경주시,2022-03,8.7,15.7,2.1,47.1
283,경주시,2022-04,14.4,22,6.8,43.3
283,경주시,2022-05,19.5,27.4,11.8,2.9
283,경주시,2022-06,23.1,28.7,18.2,136.5
283,경주시,2022-07,26.4,31.3,22.6,107.8
283,경주시,2022-08,26.4,31.3,22.4,114.7
283,경주시,2022-09,20.7,26,16.5,321
283,경주시,2022-10,14.4,21.7,8.5,21.2
283,경주시,2022-11,10.3,18.8,3.3,27.9
283,경주시,2022-12,.4,6.3,-4.9,5.6
283,경주시,2023-01,.8,7.6,-4.9,16.3
283,경주시,2023-02,3.8,10.8,-2.3,22.2
283,경주시,2023-03,10.5,18.6,3.3,51.5
283,경주시,2023-04,13.9,20.5,6.7,31
283,경주시,2023-05,18.2,24.4,12.1,141.8
283,경주시,2023-06,23.2,29.4,18.1,118.8
283,경주시,2023-07,26.4,31.8,22.4,187.7
283,경주시,2023-08,26.9,31.7,23.3,255
283,경주시,2023-09,22.9,27.5,19.5,113.1
283,경주시,2023-10,14.9,22.8,8.7,3.9
283,경주시,2023-11,9,16.3,2.6,28.8
283,경주시,2023-12,3.2,9.4,-2.2,176.4
283,경주시,2024-01,2,8,-2.9,31.8
283,경주시,2024-02,5,10.2,.6,71.5
283,경주시,2024-03,7.7,14.1,1.5,73.7
283,경주시,2024-04,14.8,21.8,8.8,65.4
283,경주시,2024-05,18.3,26,11,46.5
283,경주시,2024-06,23.8,30.7,17.9,73.8
283,경주시,2024-07,27.7,32,23.8,223.9
283,경주시,2024-08,28.6,34.5,24.2,113.9
283,경주시,2024-09,24.8,29.7,21.4,228.3
283,경주시,2024-10,17.1,22.3,12.7,100.8
283,경주시,2024-11,10.3,16.4,5.4,55.8
283,경주시,2024-12,3.2,8.9,-1.7,.4
284,거창,2020-01,1.9,8.2,-3.2,85.5
284,거창,2020-02,3.2,10.2,-3.1,47.8
284,거창,2020-03,7.7,14.9,.3,28.3
284,거창,2020-04,10.3,17.9,2.5,48.3
284,거창,2020-05,17.6,24,11.3,75.7
284,거창,2020-06,22.5,28.8,17.1,181.4
284,거창,2020-07,22.1,26.1,19.1,591.6
284,거창,2020-08,26.1,31.3,22.5,467
284,거창,2020-09,18.8,24.7,14.4,160.7
284,거창,2020-10,12.6,20.8,6.1,11.9
