업체명,모델명,연료,변속형식,차량형식,자동차 종류,표시연비,도심주행연비,고속도로연비,CO2배출량(g/km),1회충전주행거리(km),배기량,등급,출시연도,예상 연간유류비
현대,팰리세이드 2.2 디젤 AWD 8인 18인치 (21),경유,자동,내연기관,승용차,11.4,10.4,12.8,170,,2199,4등급,2021,1977224
현대,팰리세이드 2.2 디젤 AWD 8인 20인치 (21),경유,자동,내연기관,승용차,11.3,10.4,12.5,171,,2199,4등급,2021,1994721
기아,모하비 3.0 디젤 4WD 6인 18인치타이어 (21),경유,자동,내연기관,승용차,9.4,8.3,11,210,,2959,4등급,2021,2397910
기아,모하비 3.0 디젤 4WD 6인 20인치타이어 (21),경유,자동,내연기관,승용차,9.2,8.2,10.8,214,,2959,5등급,2021,2450038
기아,모하비 3.0 디젤 4WD 5인 20인치타이어 (21),경유,자동,내연기관,승용차,9.3,8.3,10.8,212,,2959,5등급,2021,2423694
기아,모하비 3.0 디젤 4WD 7인 20인치타이어 (21),경유,자동,내연기관,승용차,9.2,8.2,10.8,214,,2959,5등급,2021,2450038
기아,모하비 3.0 디젤 4WD 5인 18인치타이어 (21),경유,자동,내연기관,승용차,9.4,8.3,11,210,,2959,4등급,2021,2397910
벤츠,Mercedes-Benz GLA220,휘발유,자동,내연기관,승용차,11.5,10.3,13.2,150,,1991,4등급,2021,2147883
기아,모하비 3.0 디젤 4WD 7인 18인치타이어 (21),경유,자동,내연기관,승용차,9.3,8.2,11,212,,2959,5등급,2021,2423694
벤츠,Mercedes-Benz GLC300 4MATIC,휘발유,자동,내연기관,승용차,9.2,8.5,10.3,194,,1991,5등급,2020,2684853
기아,"셀토스 1.6디젤 4WD 18"" 타이어 (21)",경유,자동,내연기관,승용차,14.3,13.6,15.1,132,,1598,2등급,2021,1576248
기아,"셀토스 1.6디젤 4WD 17"" 타이어 (21)",경유,자동,내연기관,승용차,14.8,14,15.9,127,,1598,2등급,2021,1522997
기아,"셀토스 1.6디젤 4WD 16"" 타이어 (21)",경유,자동,내연기관,승용차,15.3,14.5,16.3,123,,1598,2등급,2021,1473225
기아,"셀토스 1.6디젤 2WD 18"" 타이어 (21)",경유,자동,내연기관,승용차,16.1,15.3,17.1,116,,1598,1등급,2021,1400022
기아,"셀토스 1.6디젤 2WD 17"" 타이어 (21)",경유,자동,내연기관,승용차,16.7,15.9,17.7,111,,1598,1등급,2021,1349722
기아,"셀토스 1.6디젤 2WD 16"" 타이어 (21)",경유,자동,내연기관,승용차,17.1,16.1,18.4,109,,1598,1등급,2021,1318149
벤츠,Mercedes-AMG G63,휘발유,자동,내연기관,승용차,5.7,5.4,6.3,319,,3982,5등급,2021,4333447
벤츠,Mercedes-AMG GT63 S 4MATIC+ (5 seater),휘발유,자동,내연기관,승용차,7.2,6.4,8.5,246,,3982,5등급,2021,3430646
르노코리아자동차(주),"QM6 New 2.0 DIESEL (4WD 19"" Tire)",경유,CVT,내연기관,승용차,12.5,11.4,14.1,152,,1997,3등급,2021,1803228
벤츠,Mercedes-Benz C220 d 4MATIC,경유,자동,내연기관,승용차,13.6,12.3,15.6,140,,1950,3등급,2021,1657379
르노코리아자동차(주),"QM6 New 2.0 DIESEL (4WD 18"" Tire)",경유,CVT,내연기관,승용차,12.7,11.4,14.6,150,,1997,3등급,2021,1774831
토요타,렉서스 UX250h 2WD,휘발유,CVT,하이브리드,승용차,16.7,17.2,16.2,93,,1987,1등급,2021,1479081
케이지모빌리티,코란도 1.6 디젤 6MT 2WD SCR Step2,경유,수동,내연기관,승용차,16,14.9,17.5,117,,1597,1등급,2021,1408772
케이지모빌리티,코란도 1.6 디젤 6AT 2WD SCR Step2 17인치 타이어,경유,자동,내연기관,승용차,14.3,13.2,15.9,132,,1597,2등급,2021,1576248
케이지모빌리티,코란도 1.6 디젤 6AT 2WD SCR Step2 19인치 타이어,경유,자동,내연기관,승용차,14.2,13,15.9,134,,1597,2등급,2021,1587349
케이지모빌리티,코란도 1.6 디젤 6AT AWD SCR Step2,경유,자동,내연기관,승용차,14.1,12.8,16,135,,1597,2등급,2021,1598606
기아,스포티지 1.6디젤 4WD (PE/19“ 타이어)(21),경유,자동,내연기관,승용차,13.2,12.7,13.8,144,,1598,3등급,2021,1707602
기아,스포티지 1.6디젤 4WD (PE/18“ 타이어)(21),경유,자동,내연기관,승용차,13.9,13.1,14.9,137,,1598,2등급,2021,1621608
기아,스포티지 1.6디젤 4WD (PE/17“ 타이어)(21),경유,자동,내연기관,승용차,14,13.6,14.4,135,,1598,2등급,2021,1610025
기아,스포티지 1.6디젤 2WD (PE/19“ 타이어)(21),경유,자동,내연기관,승용차,14.9,14.2,15.7,126,,1598,2등급,2021,1512775
기아,스포티지 1.6디젤 2WD (PE/18“ 타이어)(21),경유,자동,내연기관,승용차,15.2,14.4,16.1,124,,1598,2등급,2021,1482918
기아,스포티지 1.6디젤 2WD (PE/17“ 타이어)(21),경유,자동,내연기관,승용차,15.8,15.3,16.4,118,,1598,2등급,2021,1426604
현대,코나(OS PE) 2.0 가솔린 2WD_16인치타이어,휘발유,CVT,내연기관,승용차,13.6,12.6,15,122,,1999,3등급,2020,1816224
벤츠,Mercedes-AMG C63 S Coupe,휘발유,자동,내연기관,승용차,8.3,7.2,10.1,220,,3982,5등급,2020,2975982
아우디,Q5 Sportback 40 TDI quattro,경유,자동,내연기관,승용차,13,12.2,14.3,146,,1968,3등급,2021,1733873
아우디,Q5 40 TDI quattro,경유,자동,내연기관,승용차,12.8,11.5,14.9,150,,1968,3등급,2021,1760965
BMW,BMW M440i xDrive,휘발유,자동,내연기관,승용차,10.4,9.1,12.7,165,,2998,4등급,2021,2375063
BMW,BMW 430i Convertible,휘발유,자동,내연기관,승용차,11.3,10.1,13.2,150,,1998,4등급,2021,2185898
아우디,RS 5 Sportback,휘발유,자동,내연기관,승용차,8.6,7.4,10.7,203,,2894,5등급,2021,2872169
아우디,RS 6 Avant,휘발유,자동,하이브리드,승용차,7,6.1,8.6,250,,3996,5등급,2021,3528664
포르쉐,718 카이맨 GTS 4.0,휘발유,자동,내연기관,승용차,8.4,7.5,9.7,208,,3995,5등급,2021,2940554
토요타,토요타 Camry Hybrid LE,휘발유,CVT,하이브리드,승용차,18.5,18.8,18.2,84,,2487,1등급,2021,1335170
벤츠,Mercedes-AMG GT63 S 4MATIC+,휘발유,자동,내연기관,승용차,7.2,6.4,8.5,246,,3982,5등급,2021,3430646
아우디,A5 Sportback 40 TDI quattro,경유,자동,내연기관,승용차,15,13.6,17.1,125,,1968,2등급,2021,1502690
벤츠,Mercedes-AMG A35 4MATIC (NEW),휘발유,자동,내연기관,승용차,10.3,9.3,12,174,,1991,4등급,2020,2398121
현대,코나(OS PE) 2.0 가솔린 2WD_17인치타이어,휘발유,CVT,내연기관,승용차,13.2,12,15,128,,1999,3등급,2020,1871261
현대,코나(OS PE) 2.0 가솔린 2WD_18인치타이어,휘발유,CVT,내연기관,승용차,12.8,11.8,14.2,131,,1999,3등급,2020,1929738
현대,코나(OS PE) 2.0 가솔린 4WD_16/17인치타이어,휘발유,CVT,내연기관,승용차,11.8,10.8,13.3,142,,1999,3등급,2020,2093275
현대,코나(OS PE) 2.0 가솔린 4WD_18인치타이어,휘발유,CVT,내연기관,승용차,11.6,10.5,13.1,145,,1999,3등급,2020,2129366
아우디,A6 40 TDI quattro,경유,자동,내연기관,승용차,14.2,12.9,16.4,133,,1968,2등급,2021,1587349
포르쉐,718 박스터 GTS 4.0,휘발유,자동,내연기관,승용차,8.4,7.5,9.7,208,,3995,5등급,2021,2940554
아우디,RS 7,휘발유,자동,하이브리드,승용차,7.4,6.2,9.5,239,,3996,5등급,2021,3337926
아우디,A6 40 TDI,경유,자동,내연기관,승용차,15,13.7,17,126,,1968,2등급,2021,1502690
벤츠,Mercedes-AMG GT-R,휘발유,자동,내연기관,승용차,7,6.2,8.3,248,,3982,5등급,2021,3528664
BMW,BMW 620d,경유,자동,내연기관,승용차,13.5,12.3,15.5,140,,1995,3등급,2020,1669656
벤츠,Mercedes-Benz C200 Coupe,휘발유,자동,내연기관,승용차,10.8,9.5,13,158,,1991,4등급,2020,2287097
아우디,A4 40 TDI quattro,경유,자동,내연기관,승용차,15.6,14.4,17.4,120,,1968,2등급,2021,1444894
벤츠,Mercedes-Benz E 300 e 4MATIC FL,전기+휘발유,자동,PHEV,승용차,10.3,12.7,15.3,60,30,1991,PHEV,2020,1789902
아우디,A4 35 TDI,경유,자동,내연기관,승용차,16.9,15.3,19.4,110,,1968,1등급,2021,1333749
폭스바겐,Tiguan 2.0TDI 4Motion,경유,자동,내연기관,승용차,13.4,12.3,15,142,,1968,3등급,2021,1682116
벤츠,Mercedes-AMG A45 4MATIC,휘발유,자동,내연기관,승용차,9,7.8,10.9,194,,1991,5등급,2020,2744517
벤츠,Mercedes-AMG A35 4MATIC,휘발유,자동,내연기관,승용차,10.3,9.3,12,174,,1991,4등급,2020,2398121
기아,카니발 3.5GDI 하이리무진 7인승 19인치,휘발유,자동,내연기관,승용차,8.4,7.4,10,205,,3470,5등급,2020,2940554
벤츠,Mercedes-AMG S63 4MATIC Coupe,휘발유,자동,내연기관,승용차,7.3,6.5,8.7,242,,3982,5등급,2020,3383651
케이지모빌리티,렉스턴 2.2 8AT 2WD SCR Step2 5인승				,경유,자동,내연기관,승용차,10.9,9.5,13.1,179,,2157,4등급,2022,2067922
케이지모빌리티,렉스턴 2.2 8AT 4WD SCR Step2 5인승			,경유,자동,내연기관,승용차,10.6,9.3,12.7,184,,2157,4등급,2022,2126448
케이지모빌리티,렉스턴 2.2 8AT 2WD SCR Step2 5인승 ISG				,경유,자동,내연기관,승용차,11.6,10.4,13.4,167,,2157,3등급,2021,1943134
케이지모빌리티,렉스턴 2.2 8AT 4WD SCR Step2 5인승 ISG			,경유,자동,내연기관,승용차,11.1,9.9,12.9,175,,2157,4등급,2021,2030662
BMW,BMW 420i Convertible,휘발유,자동,내연기관,승용차,11.4,10.1,13.7,149,,1998,4등급,2021,2166724
기아,카니발 3.5GDI 하이리무진 9인승 19인치,휘발유,자동,내연기관,승용차,8.7,7.6,10.5,196,,3470,5등급,2020,2839155
기아,카니발 3.5GDI 하이리무진 4인승 (19인치/20인치),휘발유,자동,내연기관,승용차,8.4,7.4,10,205,,3470,5등급,2020,2940554
벤츠,Mercedes-Benz  A250 4MATIC,휘발유,자동,내연기관,승용차,11.5,10.3,13.5,150,,1991,4등급,2020,2147883
기아,K5(DL3) 1.6T-GDI_17인치(빌트인캠)_21MY,휘발유,자동,내연기관,승용차,13.5,12,15.9,123,,1598,3등급,2020,1829678
기아,K5(DL3) 1.6T-GDI_17인치타이어_21MY,휘발유,자동,내연기관,승용차,13.6,12.1,16,122,,1598,3등급,2020,1816224
벤츠,Mercedes-Benz E220 d 4MATIC,경유,자동,내연기관,승용차,13.2,12.2,14.7,145,,1950,3등급,2020,1707602
아우디,SQ5 TFSI,휘발유,자동,내연기관,승용차,8.6,7.6,10.5,201,,2995,5등급,2021,2872169
벤츠,Mercedes-Benz E250,휘발유,자동,내연기관,승용차,10.1,9.1,11.7,177,,1991,4등급,2020,2445609
벤츠,Mercedes-Benz E 450 4MATIC Coupe,휘발유,자동,하이브리드,승용차,9.1,8,11.2,192,,2999,5등급,2020,2714357
벤츠,Mercedes-Benz E450 4MATIC Cabriolet ,휘발유,자동,하이브리드,승용차,9.1,8,11.2,192,,2999,5등급,2020,2714357
벤츠,Mercedes-Benz E 450 4MATIC,휘발유,자동,하이브리드,승용차,9.1,8,11.2,192,,2999,5등급,2019,2714357
벤츠,Mercedes-Benz GLC220 d 4MATIC,경유,자동,내연기관,승용차,12.4,11.7,13.3,154,,1950,3등급,2020,1817770
토요타,토요타 Camry Hybrid,휘발유,CVT,하이브리드,승용차,17.1,17.3,16.8,91,,2487,1등급,2021,1444482
벤츠,Mercedes-Benz GLC300 e 4MATIC,전기+휘발유,자동,PHEV,승용차,9.4,12.3,13,57,25,1991,PHEV,2020,1960369
현대,GV70 2.2디젤 AWD 21인치,경유,자동,내연기관,승용차,12,10.8,13.7,161,,2151,3등급,2020,1878363
현대,GV70 2.2디젤 AWD 19인치,경유,자동,내연기관,승용차,12.4,11.2,14.3,155,,2151,3등급,2020,1817770
현대,GV70 2.2디젤 2WD 21인치,경유,자동,내연기관,승용차,12.6,11.2,14.7,152,,2151,3등급,2020,1788917
현대,GV70 2.2디젤 2WD 19인치,경유,자동,내연기관,승용차,13.2,12,14.9,145,,2151,3등급,2020,1707602
현대,GV70 2.5T-GDI AWD 21인치,휘발유,자동,내연기관,승용차,9.2,8.2,10.7,186,,2497,5등급,2020,2684853
현대,GV70 2.5T-GDI AWD 19인치,휘발유,자동,내연기관,승용차,9.7,8.5,11.5,176,,2497,4등급,2020,2546459
현대,GV70 2.5T-GDI 2WD 21인치,휘발유,자동,내연기관,승용차,9.8,8.8,11.3,173,,2497,4등급,2020,2520474
현대,GV70 2.5T-GDI 2WD 19인치,휘발유,자동,내연기관,승용차,10,8.9,11.6,170,,2497,4등급,2020,2470065
크라이슬러,짚 글래디에이터,휘발유,자동,내연기관,화물차,6.5,5.9,7.3,269,,3604,5등급,2020,3800100
현대,GV70 3.5T-GDI AWD 21인치,휘발유,자동,내연기관,승용차,8.3,7.3,9.9,207,,3470,5등급,2020,2975982
현대,GV70 2.2디젤 AWD 21인치 (스포츠패키지),경유,자동,내연기관,승용차,12,10.8,13.7,161,,2151,3등급,2020,1878363
현대,GV70 2.2디젤 AWD 19인치 (스포츠패키지),경유,자동,내연기관,승용차,12.4,11.2,14.3,155,,2151,3등급,2020,1817770
현대,GV70 2.2디젤 AWD 18인치(빌트인캠),경유,자동,내연기관,승용차,12.8,11.5,14.8,150,,2151,3등급,2020,1760965
현대,GV70 2.2디젤 AWD 18인치,경유,자동,내연기관,승용차,12.9,11.5,15,149,,2151,3등급,2020,1747314
현대,GV70 2.2디젤 2WD 21인치 (스포츠패키지),경유,자동,내연기관,승용차,12.6,11.2,14.7,152,,2151,3등급,2020,1788917
현대,GV70 2.2디젤 2WD 19인치 (스포츠패키지),경유,자동,내연기관,승용차,13.2,12,14.9,145,,2151,3등급,2020,1707602
아우디,A6 45 TFSI quattro,휘발유,자동,내연기관,승용차,10.8,9.6,12.6,159,,1984,4등급,2021,2287097
현대,GV70 2.2디젤 2WD 18인치 (빌트인캠),경유,자동,내연기관,승용차,13.5,12.1,15.6,141,,2151,3등급,2020,1669656
현대,GV70 2.2디젤 2WD 18인치,경유,자동,내연기관,승용차,13.6,12.1,15.8,140,,2151,3등급,2020,1657379
현대,GV70 2.5T-GDI AWD 21인치 (스포츠패키지),휘발유,자동,내연기관,승용차,9.2,8.2,10.7,186,,2497,5등급,2020,2684853
현대,GV70 2.5T-GDI AWD 19인치 (스포츠패키지),휘발유,자동,내연기관,승용차,9.7,8.5,11.5,176,,2497,4등급,2020,2546459
현대,GV70 2.5T-GDI AWD 18인치(빌트인캠),휘발유,자동,내연기관,승용차,9.7,8.6,11.4,176,,2497,4등급,2020,2546459
현대,GV70 2.5T-GDI AWD 18인치,휘발유,자동,내연기관,승용차,9.8,8.7,11.5,174,,2497,4등급,2020,2520474
현대,GV70 2.5T-GDI 2WD 21인치 (스포츠패키지),휘발유,자동,내연기관,승용차,9.8,8.8,11.3,173,,2497,4등급,2020,2520474
현대,GV70 2.5T-GDI 2WD 19인치 (스포츠패키지),휘발유,자동,내연기관,승용차,10,8.9,11.6,170,,2497,4등급,2020,2470065
현대,GV70 2.5T-GDI 2WD 18인치(빌트인캠),휘발유,자동,내연기관,승용차,10.6,9.4,12.4,160,,2497,4등급,2020,2330250
현대,GV70 2.5T-GDI 2WD 18인치,휘발유,자동,내연기관,승용차,10.7,9.6,12.4,158,,2497,4등급,2020,2308472
현대,GV70 3.5T-GDI AWD 21인치[썸머](스포츠패키지),휘발유,자동,내연기관,승용차,8.2,7.2,9.7,210,,3470,5등급,2020,3012274
현대,GV70 3.5T-GDI AWD 21인치 (스포츠패키지),휘발유,자동,내연기관,승용차,8.3,7.3,9.9,207,,3470,5등급,2020,2975982
아우디,Q3 35 TDI quattro,경유,자동,내연기관,승용차,14.2,13.1,15.8,134,,1968,2등급,2021,1587349
현대,GV70 3.5T-GDI AWD 19인치(빌트인캠),휘발유,자동,내연기관,승용차,8.5,7.4,10.2,202,,3470,5등급,2020,2905959
현대,GV70 3.5T-GDI AWD 19인치,휘발유,자동,내연기관,승용차,8.6,7.5,10.3,200,,3470,5등급,2020,2872169
(주)파워프라자,파워프라자 봉고3ev PEACE 더블캡,전기,없음,전기,화물차,2,2,2.1,,85,,5등급,2020,2879325
한국지엠,트레일블레이저 1.35 TURBO FWD,휘발유,CVT,내연기관,승용차,12.6,11.9,13.4,133,,1341,3등급,2020,1960369
한국지엠,트레일블레이저 1.35 TURBO FWD,휘발유,CVT,내연기관,승용차,12.9,12.1,14,129,,1341,3등급,2020,1914779
한국지엠,트레일블레이저 1.35 TURBO AWD,휘발유,자동,내연기관,승용차,11.6,10.7,12.7,146,,1341,3등급,2020,2129366
한국지엠,트레일블레이저 1.35 TURBO AWD,휘발유,자동,내연기관,승용차,11.8,10.8,13.3,143,,1341,3등급,2020,2093275
아우디,A6 45 TFSI,휘발유,자동,내연기관,승용차,10.9,9.7,12.9,156,,1984,4등급,2021,2266115
벤츠,Mercedes-Benz GLC300 e 4MATIC Coupe,전기+휘발유,자동,PHEV,승용차,9.4,12.3,13,57,25,1991,PHEV,2020,1960369
케이지모빌리티,렉스턴 2.2 8AT 2WD SCR Step2 7인승				,경유,자동,내연기관,승용차,10.9,9.5,13.1,179,,2157,4등급,2022,2067922
케이지모빌리티,렉스턴 2.2 8AT 4WD SCR Step2 7인승			,경유,자동,내연기관,승용차,10.6,9.3,12.7,184,,2157,4등급,2022,2126448
기아,K5(DL3) 2.0CVVL_18인치(빌트인캠),휘발유,자동,내연기관,승용차,12.5,11.2,14.6,133,,1999,3등급,2020,1976052
기아,K5(DL3) 2.0CVVL_17인치(빌트인캠),휘발유,자동,내연기관,승용차,12.8,11.4,14.9,130,,1999,3등급,2020,1929738
케이지모빌리티,렉스턴 2.2 8AT 2WD SCR Step2 7인승 ISG				,경유,자동,내연기관,승용차,11.6,10.4,13.4,167,,2157,3등급,2021,1943134
케이지모빌리티,렉스턴 2.2 8AT 4WD SCR Step2 7인승 ISG			,경유,자동,내연기관,승용차,11.1,9.9,12.9,175,,2157,4등급,2021,2030662
벤츠,Mercedes-AMG GT,휘발유,자동,내연기관,승용차,7,6.2,8.3,248,,3982,5등급,2020,3528664
벤츠,Mercedes-Benz GLC220 d 4MATIC Coupe	,경유,자동,내연기관,승용차,12.4,11.7,13.3,154,,1950,3등급,2020,1817770
기아,K5(DL3) 1.6T-GDI_19인치(빌트인캠),휘발유,자동,내연기관,승용차,12.6,11.2,14.7,132,,1598,3등급,2020,1960369
현대,G70(IK PE) 2.0T-GDI 2WD 19인치(썸머)_SP,휘발유,자동,내연기관,승용차,10.4,9,12.6,163,,1998,4등급,2020,2375063
현대,G70(IK PE) 2.0T-GDI 2WD 19인치(올시즌)_SP,휘발유,자동,내연기관,승용차,10.5,9.3,12.3,162,,1998,4등급,2020,2352443
현대,G70(IK PE) 2.0T-GDI AWD 19인치(썸머)_SP,휘발유,자동,내연기관,승용차,9.3,8.1,11.2,184,,1998,5등급,2020,2655984
현대,G70(IK PE) 2.0T-GDI AWD 19인치(올시즌)_SP,휘발유,자동,내연기관,승용차,9.5,8.2,11.5,180,,1998,4등급,2020,2600068
현대,G70(IK PE) 2.0T-GDI 2WD 18인치(빌트인캠),휘발유,자동,내연기관,승용차,10.5,9.2,12.4,162,,1998,4등급,2020,2352443
현대,G70(IK PE) 2.0T-GDI 2WD 18인치타이어,휘발유,자동,내연기관,승용차,10.7,9.5,12.5,158,,1998,4등급,2020,2308472
현대,G70(IK PE) 2.0T-GDI AWD 18인치(빌트인캠),휘발유,자동,내연기관,승용차,9.7,8.4,11.7,176,,1998,4등급,2020,2546459
현대,G70(IK PE) 2.0T-GDI AWD 18인치타이어,휘발유,자동,내연기관,승용차,9.9,8.7,11.8,172,,1998,4등급,2020,2495015
현대,G70(IK PE) 2.0T-GDI 2WD 19인치(썸머),휘발유,자동,내연기관,승용차,10.4,9,12.6,163,,1998,4등급,2020,2375063
현대,G70(IK PE) 2.0T-GDI 2WD 19인치(올시즌),휘발유,자동,내연기관,승용차,10.5,9.3,12.3,162,,1998,4등급,2020,2352443
현대,G70(IK PE) 2.0T-GDI AWD 19인치(썸머),휘발유,자동,내연기관,승용차,9.3,8.1,11.2,184,,1998,5등급,2020,2655984
아우디,A8 L 55 TFSI quattro,휘발유,자동,하이브리드,승용차,8.7,7.5,10.9,201,,2995,5등급,2020,2839155
벤츠,Mercedes-Benz GLA250 4MATIC,휘발유,자동,내연기관,승용차,10.5,9.5,12.1,170,,1991,4등급,2020,2352443
벤츠,Mercedes-Benz GLB250 4MATIC,휘발유,자동,내연기관,승용차,10.5,9.5,12.1,170,,1991,4등급,2020,2352443
BMW,BMW 640i xDrive,휘발유,자동,내연기관,승용차,9.6,8.5,11.4,179,,2998,4등급,2020,2572984
BMW,BMW 620d xDrive,경유,자동,내연기관,승용차,13.2,11.8,15.3,145,,1995,3등급,2020,1707602
롤스로이스,Rolls Royce Ghost EWB,휘발유,자동,내연기관,승용차,5.8,4.9,7.7,300,,6749,5등급,2020,4258733
롤스로이스,Rolls Royce Ghost,휘발유,자동,내연기관,승용차,5.7,4.8,7.3,308,,6749,5등급,2020,4333447
현대,G70(IK PE) 2.0T-GDI AWD 19인치(올시즌),휘발유,자동,내연기관,승용차,9.5,8.2,11.5,180,,1998,4등급,2020,2600068
현대,G70(IK PE) 2.2디젤 2WD_17인치(빌트인캠),경유,자동,내연기관,승용차,14.7,13,17.3,129,,2199,2등급,2020,1533357
현대,G70(IK PE) 2.2디젤 2WD_17인치타이어,경유,자동,내연기관,승용차,14.9,13.3,17.4,127,,2199,2등급,2020,1512775
현대,G70(IK PE) 2.2디젤 2WD_18/19인치타이어,경유,자동,내연기관,승용차,14.2,12.8,16.2,134,,2199,2등급,2020,1587349
현대,G70(IK PE) 2.2디젤 AWD_17인치타이어,경유,자동,내연기관,승용차,13.3,11.9,15.5,144,,2199,3등급,2020,1694763
현대,G70(IK PE)  2.2디젤 AWD_18/19인치타이어,경유,자동,내연기관,승용차,13.1,11.7,15.2,146,,2199,3등급,2020,1720637
롤스로이스,Rolls Royce Ghost EWB,휘발유,자동,내연기관,승용차,5.8,4.9,7.7,300,,6749,5등급,2020,4258733
롤스로이스,Rolls Royce Ghost,휘발유,자동,내연기관,승용차,5.7,4.8,7.3,308,,6749,5등급,2020,4333447
벤츠,Mercedes-AMG GT-C Roadster,휘발유,자동,내연기관,승용차,7,6.2,8.3,248,,3982,5등급,2020,3528664
현대,G70(IK PE) 3.3T-GDI AWD 19인치(썸머)_SP,휘발유,자동,내연기관,승용차,8.5,7.4,10.3,203,,3342,5등급,2020,2905959
현대,G70(IK PE) 3.3T-GDI AWD 19인치(올시즌)_SP,휘발유,자동,내연기관,승용차,8.9,7.7,10.8,193,,3342,5등급,2020,2775354
