년도,월,지역,차종,용도,연료,등록수,순증가량
2020,03,강원,화물,사업용,하이브리드,0,0
2020,03,경기,소계,계,하이브리드,146845,2537
2020,03,경기,소계,비사업용,하이브리드,146270,2524
2020,03,경기,소계,사업용,하이브리드,575,13
2020,03,경기,승용,계,하이브리드,146766,2538
2020,03,경기,승용,비사업용,하이브리드,146270,2525
2020,03,경기,승용,사업용,하이브리드,496,13
2020,03,경기,승합,계,하이브리드,79,-1
2020,03,경기,승합,비사업용,하이브리드,0,-1
2020,03,경기,승합,사업용,하이브리드,79,0
2020,03,경기,특수,계,하이브리드,0,0
2020,03,경기,특수,비사업용,하이브리드,0,0
2020,03,경기,특수,사업용,하이브리드,0,0
2020,03,경기,화물,계,하이브리드,0,0
2020,03,경기,화물,비사업용,하이브리드,0,0
2020,03,경기,화물,사업용,하이브리드,0,0
2020,03,경남,소계,계,하이브리드,28608,898
2020,03,경남,소계,비사업용,하이브리드,27358,615
2020,03,경남,소계,사업용,하이브리드,1250,283
2020,03,경남,승용,계,하이브리드,28607,898
2020,03,경남,승용,비사업용,하이브리드,27358,615
2020,03,경남,승용,사업용,하이브리드,1249,283
2020,03,경남,승합,계,하이브리드,1,0
2020,03,경남,승합,비사업용,하이브리드,0,0
2020,03,경남,승합,사업용,하이브리드,1,0
2020,03,경남,특수,계,하이브리드,0,0
2020,03,경남,특수,비사업용,하이브리드,0,0
2020,03,경남,특수,사업용,하이브리드,0,0
2020,03,경남,화물,계,하이브리드,0,0
2020,03,경남,화물,비사업용,하이브리드,0,0
2020,03,경남,화물,사업용,하이브리드,0,0
2020,03,경북,소계,계,하이브리드,22192,246
2020,03,경북,소계,비사업용,하이브리드,22133,247
2020,03,경북,소계,사업용,하이브리드,59,-1
2020,03,경북,승용,계,하이브리드,22161,246
2020,03,경북,승용,비사업용,하이브리드,22133,247
2020,03,경북,승용,사업용,하이브리드,28,-1
2020,03,경북,승합,계,하이브리드,31,0
2020,03,경북,승합,비사업용,하이브리드,0,0
2020,03,경북,승합,사업용,하이브리드,31,0
2020,03,경북,특수,계,하이브리드,0,0
2020,03,경북,특수,비사업용,하이브리드,0,0
2020,03,경북,특수,사업용,하이브리드,0,0
2020,03,경북,화물,계,하이브리드,0,0
2020,03,경북,화물,비사업용,하이브리드,0,0
2020,03,경북,화물,사업용,하이브리드,0,0
2020,03,광주,소계,계,하이브리드,13836,209
2020,03,광주,소계,비사업용,하이브리드,13771,206
2020,03,광주,소계,사업용,하이브리드,65,3
2020,03,광주,승용,계,하이브리드,13809,209
2020,03,광주,승용,비사업용,하이브리드,13771,206
2020,03,광주,승용,사업용,하이브리드,38,3
2020,03,광주,승합,계,하이브리드,27,0
2020,03,광주,승합,비사업용,하이브리드,0,0
2020,03,광주,승합,사업용,하이브리드,27,0
2020,03,광주,특수,계,하이브리드,0,0
2020,03,광주,특수,비사업용,하이브리드,0,0
2020,03,광주,특수,사업용,하이브리드,0,0
2020,03,광주,화물,계,하이브리드,0,0
2020,03,광주,화물,비사업용,하이브리드,0,0
2020,03,광주,화물,사업용,하이브리드,0,0
2020,03,대구,소계,계,하이브리드,27027,371
2020,03,대구,소계,비사업용,하이브리드,26769,356
2020,03,대구,소계,사업용,하이브리드,258,15
2020,03,대구,승용,계,하이브리드,27013,371
2020,03,대구,승용,비사업용,하이브리드,26768,356
2020,03,대구,승용,사업용,하이브리드,245,15
2020,03,대구,승합,계,하이브리드,14,0
2020,03,대구,승합,비사업용,하이브리드,1,0
2020,03,대구,승합,사업용,하이브리드,13,0
2020,03,대구,특수,계,하이브리드,0,0
2020,03,대구,특수,비사업용,하이브리드,0,0
2020,03,대구,특수,사업용,하이브리드,0,0
2020,03,대구,화물,계,하이브리드,0,0
2020,03,대구,화물,비사업용,하이브리드,0,0
2020,03,대구,화물,사업용,하이브리드,0,0
2020,03,대전,소계,계,하이브리드,13498,220
2020,03,대전,소계,비사업용,하이브리드,13456,219
2020,03,대전,소계,사업용,하이브리드,42,1
2020,03,대전,승용,계,하이브리드,13498,220
2020,03,대전,승용,비사업용,하이브리드,13456,219
2020,03,대전,승용,사업용,하이브리드,42,1
2020,03,대전,승합,계,하이브리드,0,0
2020,03,대전,승합,비사업용,하이브리드,0,0
2020,03,대전,승합,사업용,하이브리드,0,0
2020,03,대전,특수,계,하이브리드,0,0
2020,03,대전,특수,비사업용,하이브리드,0,0
2020,03,대전,특수,사업용,하이브리드,0,0
2020,03,대전,화물,계,하이브리드,0,0
2020,03,대전,화물,비사업용,하이브리드,0,0
2020,03,대전,화물,사업용,하이브리드,0,0
2020,03,부산,소계,계,하이브리드,29566,529
2020,03,부산,소계,비사업용,하이브리드,27953,438
2020,03,부산,소계,사업용,하이브리드,1613,91
2020,03,부산,승용,계,하이브리드,29563,529
2020,03,부산,승용,비사업용,하이브리드,27952,438
2020,03,부산,승용,사업용,하이브리드,1611,91
2020,03,부산,승합,계,하이브리드,3,0
2020,03,부산,승합,비사업용,하이브리드,1,0
2020,03,부산,승합,사업용,하이브리드,2,0
2020,03,부산,특수,계,하이브리드,0,0
2020,03,부산,특수,비사업용,하이브리드,0,0
2020,03,부산,특수,사업용,하이브리드,0,0
2020,03,부산,화물,계,하이브리드,0,0
2020,03,부산,화물,비사업용,하이브리드,0,0
2020,03,부산,화물,사업용,하이브리드,0,0
2020,03,서울,소계,계,하이브리드,94706,1376
2020,03,서울,소계,비사업용,하이브리드,88764,1291
2020,03,서울,소계,사업용,하이브리드,5942,85
2020,03,서울,승용,계,하이브리드,94654,1376
2020,03,서울,승용,비사업용,하이브리드,88763,1291
2020,03,서울,승용,사업용,하이브리드,5891,85
2020,03,서울,승합,계,하이브리드,52,0
2020,03,서울,승합,비사업용,하이브리드,1,0
2020,03,서울,승합,사업용,하이브리드,51,0
2020,03,서울,특수,계,하이브리드,0,0
2020,03,서울,특수,비사업용,하이브리드,0,0
2020,03,서울,특수,사업용,하이브리드,0,0
2020,03,서울,화물,계,하이브리드,0,0
2020,03,서울,화물,비사업용,하이브리드,0,0
2020,03,서울,화물,사업용,하이브리드,0,0
2020,03,세종,소계,계,하이브리드,5815,126
2020,03,세종,소계,비사업용,하이브리드,5786,126
2020,03,세종,소계,사업용,하이브리드,29,0
2020,03,세종,승용,계,하이브리드,5788,126
2020,03,세종,승용,비사업용,하이브리드,5785,126
2020,03,세종,승용,사업용,하이브리드,3,0
2020,03,세종,승합,계,하이브리드,27,0
2020,03,세종,승합,비사업용,하이브리드,1,0
2020,03,세종,승합,사업용,하이브리드,26,0
2020,03,세종,특수,계,하이브리드,0,0
2020,03,세종,특수,비사업용,하이브리드,0,0
2020,03,세종,특수,사업용,하이브리드,0,0
2020,03,세종,화물,계,하이브리드,0,0
2020,03,세종,화물,비사업용,하이브리드,0,0
2020,03,세종,화물,사업용,하이브리드,0,0
2020,03,울산,소계,계,하이브리드,10859,197
2020,03,울산,소계,비사업용,하이브리드,10788,198
2020,03,울산,소계,사업용,하이브리드,71,-1
2020,03,울산,승용,계,하이브리드,10813,197
2020,03,울산,승용,비사업용,하이브리드,10788,198
2020,03,울산,승용,사업용,하이브리드,25,-1
2020,03,울산,승합,계,하이브리드,46,0
2020,03,울산,승합,비사업용,하이브리드,0,0
2020,03,울산,승합,사업용,하이브리드,46,0
2020,03,울산,특수,계,하이브리드,0,0
2020,03,울산,특수,비사업용,하이브리드,0,0
2020,03,울산,특수,사업용,하이브리드,0,0
2020,03,울산,화물,계,하이브리드,0,0
2020,03,울산,화물,비사업용,하이브리드,0,0
2020,03,울산,화물,사업용,하이브리드,0,0
2020,03,인천,소계,계,하이브리드,42336,1026
2020,03,인천,소계,비사업용,하이브리드,30884,674
2020,03,인천,소계,사업용,하이브리드,11452,352
2020,03,인천,승용,계,하이브리드,42293,1026
2020,03,인천,승용,비사업용,하이브리드,30884,674
2020,03,인천,승용,사업용,하이브리드,11409,352
2020,03,인천,승합,계,하이브리드,43,0
2020,03,인천,승합,비사업용,하이브리드,0,0
2020,03,인천,승합,사업용,하이브리드,43,0
2020,03,인천,특수,계,하이브리드,0,0
2020,03,인천,특수,비사업용,하이브리드,0,0
2020,03,인천,특수,사업용,하이브리드,0,0
2020,03,인천,화물,계,하이브리드,0,0
2020,03,인천,화물,비사업용,하이브리드,0,0
2020,03,인천,화물,사업용,하이브리드,0,0
2020,03,전국,소계,계,하이브리드,527868,9648
2020,03,전국,소계,비사업용,하이브리드,497685,8426
2020,03,전국,소계,사업용,하이브리드,30183,1222
2020,03,전국,승용,계,하이브리드,527533,9649
2020,03,전국,승용,비사업용,하이브리드,497681,8427
2020,03,전국,승용,사업용,하이브리드,29852,1222
2020,03,전국,승합,계,하이브리드,335,-1
2020,03,전국,승합,비사업용,하이브리드,4,-1
2020,03,전국,승합,사업용,하이브리드,331,0
2020,03,전국,특수,계,하이브리드,0,0
2020,03,전국,특수,비사업용,하이브리드,0,0
2020,03,전국,특수,사업용,하이브리드,0,0
2020,03,전국,화물,계,하이브리드,0,0
2020,03,전국,화물,비사업용,하이브리드,0,0
2020,03,전국,화물,사업용,하이브리드,0,0
2020,03,전남,소계,계,하이브리드,16083,340
2020,03,전남,소계,비사업용,하이브리드,14622,241
2020,03,전남,소계,사업용,하이브리드,1461,99
2020,03,전남,승용,계,하이브리드,16083,340
2020,03,전남,승용,비사업용,하이브리드,14622,241
2020,03,전남,승용,사업용,하이브리드,1461,99
2020,03,전남,승합,계,하이브리드,0,0
2020,03,전남,승합,비사업용,하이브리드,0,0
2020,03,전남,승합,사업용,하이브리드,0,0
2020,03,전남,특수,계,하이브리드,0,0
2020,03,전남,특수,비사업용,하이브리드,0,0
2020,03,전남,특수,사업용,하이브리드,0,0
2020,03,전남,화물,계,하이브리드,0,0
2020,03,전남,화물,비사업용,하이브리드,0,0
2020,03,전남,화물,사업용,하이브리드,0,0
2020,03,전북,소계,계,하이브리드,15358,235
2020,03,전북,소계,비사업용,하이브리드,15136,236
2020,03,전북,소계,사업용,하이브리드,222,-1
2020,03,전북,승용,계,하이브리드,15349,235
2020,03,전북,승용,비사업용,하이브리드,15136,236
2020,03,전북,승용,사업용,하이브리드,213,-1
2020,03,전북,승합,계,하이브리드,9,0
2020,03,전북,승합,비사업용,하이브리드,0,0
2020,03,전북,승합,사업용,하이브리드,9,0
2020,03,전북,특수,계,하이브리드,0,0
2020,03,전북,특수,비사업용,하이브리드,0,0
2020,03,전북,특수,사업용,하이브리드,0,0
2020,03,전북,화물,계,하이브리드,0,0
2020,03,전북,화물,비사업용,하이브리드,0,0
2020,03,전북,화물,사업용,하이브리드,0,0
2020,03,제주,소계,계,하이브리드,13295,403
2020,03,제주,소계,비사업용,하이브리드,6417,123
2020,03,제주,소계,사업용,하이브리드,6878,280
2020,03,제주,승용,계,하이브리드,13295,403
2020,03,제주,승용,비사업용,하이브리드,6417,123
2020,03,제주,승용,사업용,하이브리드,6878,280
2020,03,제주,승합,계,하이브리드,0,0
2020,03,제주,승합,비사업용,하이브리드,0,0
2020,03,제주,승합,사업용,하이브리드,0,0
2020,03,제주,특수,계,하이브리드,0,0
2020,03,제주,특수,비사업용,하이브리드,0,0
2020,03,제주,특수,사업용,하이브리드,0,0
2020,03,제주,화물,계,하이브리드,0,0
2020,03,제주,화물,비사업용,하이브리드,0,0
2020,03,제주,화물,사업용,하이브리드,0,0
2020,03,충남,소계,계,하이브리드,18566,295
2020,03,충남,소계,비사업용,하이브리드,18503,295
2020,03,충남,소계,사업용,하이브리드,63,0
2020,03,충남,승용,계,하이브리드,18566,295
2020,03,충남,승용,비사업용,하이브리드,18503,295
2020,03,충남,승용,사업용,하이브리드,63,0
2020,03,충남,승합,계,하이브리드,0,0
2020,03,충남,승합,비사업용,하이브리드,0,0
2020,03,충남,승합,사업용,하이브리드,0,0
2020,03,충남,특수,계,하이브리드,0,0
2020,03,충남,특수,비사업용,하이브리드,0,0
2020,03,충남,특수,사업용,하이브리드,0,0
2020,03,충남,화물,계,하이브리드,0,0
2020,03,충남,화물,비사업용,하이브리드,0,0
2020,03,충남,화물,사업용,하이브리드,0,0
2020,03,충북,소계,계,하이브리드,14790,398
2020,03,충북,소계,비사업용,하이브리드,14636,397
2020,03,충북,소계,사업용,하이브리드,154,1
2020,03,충북,승용,계,하이브리드,14787,398
2020,03,충북,승용,비사업용,하이브리드,14636,397
2020,03,충북,승용,사업용,하이브리드,151,1
2020,03,충북,승합,계,하이브리드,3,0
2020,03,충북,승합,비사업용,하이브리드,0,0
2020,03,충북,승합,사업용,하이브리드,3,0
2020,03,충북,특수,계,하이브리드,0,0
2020,03,충북,특수,비사업용,하이브리드,0,0
2020,03,충북,특수,사업용,하이브리드,0,0
2020,03,충북,화물,계,하이브리드,0,0
2020,03,충북,화물,비사업용,하이브리드,0,0
2020,03,충북,화물,사업용,하이브리드,0,0
2020,04,강원,소계,계,하이브리드,14794,306
2020,04,강원,소계,비사업용,하이브리드,14744,305
2020,04,강원,소계,사업용,하이브리드,50,1
2020,04,강원,승용,계,하이브리드,14794,306
2020,04,강원,승용,비사업용,하이브리드,14744,305
2020,04,강원,승용,사업용,하이브리드,50,1
2020,04,강원,승합,계,하이브리드,0,0
2020,04,강원,승합,비사업용,하이브리드,0,0
2020,04,강원,승합,사업용,하이브리드,0,0
2020,04,강원,특수,계,하이브리드,0,0
2020,04,강원,특수,비사업용,하이브리드,0,0
2020,04,강원,특수,사업용,하이브리드,0,0
2020,04,강원,화물,계,하이브리드,0,0
2020,04,강원,화물,비사업용,하이브리드,0,0
2020,04,강원,화물,사업용,하이브리드,0,0
2020,04,경기,소계,계,하이브리드,150466,3621
2020,04,경기,소계,비사업용,하이브리드,149695,3425
2020,04,경기,소계,사업용,하이브리드,771,196
2020,04,경기,승용,계,하이브리드,150387,3621
2020,04,경기,승용,비사업용,하이브리드,149695,3425
2020,04,경기,승용,사업용,하이브리드,692,196
