날짜,평균_에너지소비효율_전체,평균_1회충전주행거리_전체(km),평균_충전지용량_전체(Ah),평균_에너지소비효율_상업용,평균_1회충전주행거리_상업용(km),평균_충전지용량_상업용(Ah),평균_에너지소비효율_비상업용,평균_1회충전주행거리_비상업용(km),평균_충전지용량_비상업용(Ah)
2022-08-31,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-01,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-02,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-03,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-04,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-05,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-06,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-07,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-08,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-09,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-10,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-11,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-12,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-13,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-14,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-15,4.332530120481928,342.3734939759036,170.80481927710844,3.211111111111111,168.22222222222223,152.5,4.469444444444444,368.875,174.61527777777778
2022-09-16,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-17,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-18,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-19,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-20,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-21,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-22,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-23,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-24,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-25,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-26,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-27,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-28,4.369892473118279,331.752688172043,168.07311827956988,3.1181818181818177,170.54545454545453,157.5,4.517721518987339,361.56962025316454,171.21898734177213
2022-09-29,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-09-30,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-01,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-02,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-03,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-04,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-05,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-06,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-07,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-08,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-09,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-10,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-11,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-12,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-13,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-14,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-15,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-16,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-17,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-18,4.385882352941176,330.2,172.86352941176472,3.2,175.1,157.35,4.522222222222222,359.7638888888889,177.05416666666667
2022-10-19,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-20,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-21,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-22,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-23,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-24,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-25,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-26,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-27,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-28,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-29,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-30,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-10-31,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-01,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-02,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-03,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-04,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-05,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-06,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-07,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-08,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-09,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-10,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-11,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-12,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-13,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-14,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-15,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-16,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-17,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-18,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-19,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-20,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-21,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-22,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-23,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-24,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-25,4.3625,333.875,176.5431818181818,3.2,175.1,157.35,4.489333333333334,362.8933333333333,181.20399999999998
2022-11-26,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-11-27,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-11-28,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-11-29,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-11-30,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-12-01,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-12-02,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-12-03,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-12-04,4.395061728395061,335.1604938271605,172.78765432098766,3.2,175.1,157.35,4.541176470588234,367.4117647058824,177.21029411764704
2022-12-05,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-06,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-07,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-08,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-09,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-10,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-11,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-12,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-13,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-14,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-15,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-16,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
2022-12-17,4.334782608695653,338.1195652173913,180.43260869565216,3.2307692307692304,170.6153846153846,154.26923076923077,4.494736842105263,374.6842105263158,187.13552631578943
